2,  2,  1,  1,  17500,  251819,  172120,
2,  4,  0.0185651,  0.447257,  7140,  148633,  7261,
2,  8,  3.35053e-06,  0.00107246,  10809,  146214,  11971,
2,  16,  5.0634e-16,  3.96639e-12,  22260,  200032,  20698,
2,  32,  4.89003e-16,  4.96507e-16,  50292,  132477,  40647,
2,  64,  4.46856e-16,  3.17919e-16,  97732,  217363,  79735,
4,  2,  1,  1,  2967,  210033,  3099,
4,  4,  0.0395861,  0.447714,  5955,  86016,  9544,
4,  8,  0.000106154,  0.210138,  9931,  88470,  11258,
4,  16,  2.42867e-16,  0.00386886,  20335,  84182,  19616,
4,  32,  2.79149e-16,  7.8715e-16,  46760,  129437,  39427,
4,  64,  5.52451e-16,  6.6654e-16,  89186,  83999,  79712,
8,  2,  1,  1,  3571,  146104,  2863,
8,  4,  0.0478678,  0.524957,  6054,  140761,  9370,
8,  8,  5.78392e-05,  0.224952,  13778,  134235,  11031,
8,  16,  2.34468e-16,  0.124002,  26832,  132981,  19890,
8,  32,  2.93676e-16,  1.05603e-07,  60761,  204253,  39443,
8,  64,  7.22941e-16,  5.65923e-16,  140493,  173963,  80015,
16,  2,  1,  1,  3733,  126321,  7334,
16,  4,  0.0246748,  0.451683,  7382,  185985,  5888,
16,  8,  1.83337e-05,  0.232626,  16038,  145895,  10826,
16,  16,  1.42622e-15,  0.117868,  33841,  186869,  21028,
16,  32,  1.13025e-15,  0.0725931,  78753,  211255,  42655,
16,  64,  8.34661e-16,  1.037e-09,  204669,  212356,  81144,
32,  2,  1,  1,  10077,  139847,  3568,
32,  4,  0.0169646,  0.448557,  11796,  138861,  5915,
32,  8,  1.49554e-05,  0.229677,  23696,  142240,  10857,
32,  16,  1.26822e-15,  0.122864,  62964,  161171,  21114,
32,  32,  1.01439e-15,  0.0731462,  206849,  209419,  41887,
32,  64,  6.29436e-16,  0.0464627,  442573,  182261,  81381,
64,  2,  1,  1,  10119,  200892,  3357,
64,  4,  0.0110048,  0.483192,  20030,  196873,  6875,
64,  8,  9.03734e-06,  0.209877,  48756,  135627,  11605,
64,  16,  1.0055e-15,  0.121773,  176429,  204602,  22982,
64,  32,  7.73501e-16,  0.0730785,  577794,  129238,  43771,
64,  64,  8.46133e-16,  0.0470212,  375004,  128171,  84347,
128,  2,  1,  1,  22638,  132486,  5891,
128,  4,  0.00836363,  0.489917,  139840,  198506,  6099,
128,  8,  5.9692e-06,  0.256762,  142912,  137260,  11636,
128,  16,  8.18896e-16,  0.132267,  443132,  140977,  21570,
128,  32,  6.16004e-16,  0.0740883,  364412,  202586,  42508,
128,  64,  1.22627e-15,  0.0467319,  378227,  149251,  86832,
256,  2,  1,  1,  39684,  200656,  3162,
256,  4,  0.00572159,  0.447619,  146433,  140255,  6284,
256,  8,  1.89732e-06,  0.214492,  278572,  147634,  11132,
256,  16,  1.9821e-06,  0.123299,  253037,  129629,  20838,
256,  32,  1.97119e-06,  0.0748863,  342507,  207524,  40878,
256,  64,  2.08521e-06,  0.0467036,  354341,  160133,  84524,
2,  2,  1,  1,  3348,  431085,  48737,
2,  4,  1.16888e-07,  2e-05,  6320,  191188,  13657,
2,  8,  5.79953e-12,  1.08839e-09,  11246,  186142,  10390,
