2,  2,  0.307216,  1,  2292901,  1761592963,  0,
2,  4,  0.00266457,  1.84391,  3770871,  1761592963,  0,
2,  8,  8.50836e-09,  2.82843,  6808665,  1761592963,  0,
2,  16,  2.48253e-16,  3.82099,  12892370,  1761592963,  0,
2,  32,  4.00297e-16,  4.81664,  25075231,  1761592963,  0,
2,  64,  7.4476e-16,  5.81378,  50990035,  1761592963,  0,
4,  2,  0.0910205,  7,  2670225,  1761592963,  0,
4,  4,  0.0356918,  7.64199,  3790472,  1761592963,  0,
4,  8,  7.68771e-07,  8.10089,  6530408,  1761592963,  0,
4,  16,  5.77358e-16,  9.05377,  12546985,  1761592963,  0,
4,  32,  4.76737e-16,  10.0158,  24483299,  1761592963,  0,
4,  64,  5.48519e-16,  10.9847,  44662995,  1761592963,  0,
8,  2,  0.122515,  13,  1839474,  1761592963,  0,
8,  4,  0.0224686,  13.4536,  3266068,  1761592963,  0,
8,  8,  3.79685e-07,  13.6523,  6117413,  1761592963,  0,
8,  16,  6.21969e-16,  14.1217,  11629271,  1761592963,  0,
8,  32,  7.30834e-16,  15.0708,  22905240,  1761592963,  0,
8,  64,  5.49188e-16,  16.0261,  44000999,  1761592963,  0,
16,  2,  0.0740341,  19,  1708030,  1761592963,  0,
16,  4,  0.0079887,  19.2666,  3041657,  1761592963,  0,
16,  8,  5.54669e-07,  19.2459,  5703449,  1761592963,  0,
16,  16,  6.85086e-16,  19.554,  11055424,  1761592963,  0,
16,  32,  3.86205e-16,  20.1442,  20320149,  1761592963,  0,
16,  64,  9.8965e-16,  21.094,  40055160,  1761592963,  0,
32,  2,  0.0499955,  25,  1764159,  1761592963,  0,
32,  4,  0.00734875,  25.0799,  3167297,  1761592963,  0,
32,  8,  4.08164e-07,  24.8532,  5910274,  1761592963,  0,
32,  16,  6.43606e-16,  25.0095,  11355899,  1761592963,  0,
32,  32,  7.06828e-16,  25.5123,  22637161,  1761592963,  0,
32,  64,  5.22007e-16,  26.2238,  45487074,  1761592963,  0,
64,  2,  0.034233,  31,  2050795,  1761592963,  0,
64,  4,  0.00419348,  30.8934,  3719651,  1761592963,  0,
64,  8,  6.43205e-07,  30.4667,  7126383,  1761592963,  0,
64,  16,  8.29735e-16,  30.4758,  14056311,  1761592963,  0,
64,  32,  7.44913e-16,  30.8914,  28195663,  1761592963,  0,
64,  64,  7.33294e-16,  31.558,  57760344,  1761592963,  0,
128,  2,  0.0245527,  37,  2899955,  1761592963,  0,
128,  4,  0.00293535,  36.7069,  5379166,  1761592963,  0,
128,  8,  3.69198e-07,  36.0834,  10419464,  1761592963,  0,
128,  16,  6.82901e-16,  35.948,  20805856,  1761592963,  0,
128,  32,  8.14531e-16,  36.2765,  42706565,  1761592963,  0,
128,  64,  8.11458e-16,  36.8971,  91907247,  1761592963,  0,
256,  2,  0.0172801,  43,  9702513,  1761592963,  0,
256,  4,  0.00201094,  42.5206,  19110474,  1761592963,  0,
256,  8,  2.81003e-07,  41.7021,  39323043,  1761592963,  0,
256,  16,  5.94297e-16,  41.4237,  80666964,  1761592963,  0,
256,  32,  6.294e-16,  41.6653,  166488193,  1761592963,  0,
256,  64,  5.07955e-16,  42.2392,  383878748,  1761592963,  0,
