1,  2,  1,  10,  0.249967,  0.249967,  3810267,  0,
1,  2,  1,  10,  0.250784,  0.250784,  2698155,  0,
1,  3,  1,  10,  0.337288,  0.337288,  3430600,  0,
1,  3,  1,  10,  0.338174,  0.338174,  4076742,  0,
1,  4,  2,  10,  0.332166,  0.332166,  4427186,  0,
1,  4,  2,  10,  0.334818,  0.334818,  4408946,  0,
1,  5,  2,  10,  0.402062,  0.402062,  4898612,  0,
1,  5,  2,  10,  0.400448,  0.400448,  4761139,  0,
1,  6,  3,  10,  0.374155,  0.374155,  5444594,  0,
1,  6,  3,  10,  0.374996,  0.374996,  5502132,  0,
1,  7,  3,  10,  0.430102,  0.430102,  6081329,  0,
1,  7,  3,  10,  0.431487,  0.431487,  6256377,  0,
1,  8,  4,  10,  0.402351,  0.402351,  6046392,  0,
1,  8,  4,  10,  0.398112,  0.398112,  5803863,  0,
1,  9,  4,  10,  0.443792,  0.443792,  6328836,  0,
1,  9,  4,  10,  0.444566,  0.444566,  6332715,  0,
1,  10,  5,  10,  0.418814,  0.418814,  7013149,  0,
1,  10,  5,  10,  0.415599,  0.415599,  7011958,  0,
1,  11,  5,  10,  0.456712,  0.456712,  7520186,  0,
1,  11,  5,  10,  0.455752,  0.455752,  7540829,  0,
1,  12,  6,  10,  0.429779,  0.429779,  8522897,  0,
1,  12,  6,  10,  0.42884,  0.42884,  8403464,  0,
1,  13,  6,  10,  0.464858,  0.464858,  8741126,  0,
1,  13,  6,  10,  0.460177,  0.460177,  8707461,  0,
1,  14,  7,  10,  0.43594,  0.43594,  9404928,  0,
1,  14,  7,  10,  0.435308,  0.435308,  9306795,  0,
1,  15,  7,  10,  0.466998,  0.466998,  9562134,  0,
1,  15,  7,  10,  0.468005,  0.468005,  9240582,  0,
1,  16,  8,  10,  0.445541,  0.445541,  10030040,  0,
1,  16,  8,  10,  0.439512,  0.439512,  10008010,  0,
1,  17,  8,  10,  0.472383,  0.472383,  10491744,  0,
1,  17,  8,  10,  0.469816,  0.469816,  10523353,  0,
1,  18,  9,  10,  0.450592,  0.450592,  11155296,  0,
1,  18,  9,  10,  0.45014,  0.45014,  11150572,  0,
1,  19,  9,  10,  0.473233,  0.473233,  11898975,  0,
1,  19,  9,  10,  0.473598,  0.473598,  11719871,  0,
1,  20,  10,  10,  0.454701,  0.454701,  12284862,  0,
1,  20,  10,  10,  0.454819,  0.454819,  12561215,  0,
1,  21,  10,  10,  0.477615,  0.477615,  12782541,  0,
1,  21,  10,  10,  0.475847,  0.475847,  12778170,  0,
1,  22,  11,  10,  0.453787,  0.410165,  13558961,  0,
1,  22,  11,  10,  0.456244,  0.412967,  12754646,  0,
1,  23,  11,  10,  0.480906,  0.434683,  12971133,  0,
1,  23,  11,  10,  0.479685,  0.433992,  13084924,  0,
1,  24,  12,  10,  0.463562,  0.377506,  13641564,  0,
1,  24,  12,  10,  0.462056,  0.377163,  13653393,  0,
1,  25,  12,  10,  0.478908,  0.392785,  14090276,  0,
1,  25,  12,  10,  0.479495,  0.393435,  14076499,  0,
1,  26,  13,  10,  0.461352,  0.340248,  14716268,  0,
1,  26,  13,  10,  0.467788,  0.346556,  14725752,  0,
1,  27,  13,  10,  0.480386,  0.357327,  15157638,  0,
1,  27,  13,  10,  0.48275,  0.360247,  15238705,  0,
1,  28,  14,  10,  0.46685,  0.317152,  15764629,  0,
1,  28,  14,  10,  0.466644,  0.319373,  16090540,  0,
1,  29,  14,  10,  0.482037,  0.330184,  16266928,  0,
1,  29,  14,  10,  0.477962,  0.329954,  16217660,  0,
1,  30,  15,  10,  0.46882,  0.290471,  16823826,  0,
1,  30,  15,  10,  0.464539,  0.286482,  16843737,  0,
1,  31,  15,  10,  0.483641,  0.300766,  17301120,  0,
1,  31,  15,  10,  0.483569,  0.301215,  17307110,  0,
1,  32,  16,  10,  0.470409,  0.268805,  17950662,  0,
1,  32,  16,  10,  0.469353,  0.271985,  17625174,  0,
1,  33,  16,  10,  0.484157,  0.279259,  17633270,  0,
1,  33,  16,  10,  0.48558,  0.282649,  17572323,  0,
1,  34,  17,  10,  0.47092,  0.250574,  18164789,  0,
1,  34,  17,  10,  0.473352,  0.253386,  18101562,  0,
1,  35,  17,  10,  0.482997,  0.255749,  18497240,  0,
1,  35,  17,  10,  0.487786,  0.257554,  18527930,  0,
1,  36,  18,  10,  0.474738,  0.232366,  19179645,  0,
1,  36,  18,  10,  0.472491,  0.233176,  19106565,  0,
1,  37,  18,  10,  0.487352,  0.242475,  19552292,  0,
1,  37,  18,  10,  0.488515,  0.244377,  19718643,  0,
1,  38,  19,  10,  0.475075,  0.216913,  20262365,  0,
1,  38,  19,  10,  0.476622,  0.215142,  20170971,  0,
1,  39,  19,  10,  0.488121,  0.22662,  20553732,  0,
1,  39,  19,  10,  0.485601,  0.224676,  20605418,  0,
1,  40,  20,  10,  0.47493,  0.201486,  21144657,  0,
1,  40,  20,  10,  0.474708,  0.203026,  21202201,  0,
1,  41,  20,  10,  0.489222,  0.210827,  21636141,  0,
1,  41,  20,  10,  0.487706,  0.211604,  21522439,  0,
1,  42,  21,  10,  0.474548,  0.190871,  22122835,  0,
1,  42,  21,  10,  0.477612,  0.191704,  22069097,  0,
1,  43,  21,  10,  0.489313,  0.195811,  22488813,  0,
1,  43,  21,  10,  0.489095,  0.196076,  22462177,  0,
1,  44,  22,  10,  0.480812,  0.179497,  23066883,  0,
1,  44,  22,  10,  0.47986,  0.179204,  23128641,  0,
1,  45,  22,  10,  0.486954,  0.185715,  23534277,  0,
1,  45,  22,  10,  0.488791,  0.183192,  23782639,  0,
1,  46,  23,  10,  0.474882,  0.168014,  24113865,  0,
1,  46,  23,  10,  0.477638,  0.162978,  24375573,  0,
1,  47,  23,  10,  0.488451,  0.17102,  24505137,  0,
1,  47,  23,  10,  0.491861,  0.174774,  24511443,  0,
1,  48,  24,  10,  0.477072,  0.155381,  25097580,  0,
1,  48,  24,  10,  0.478975,  0.160146,  25479421,  0,
1,  49,  24,  10,  0.488213,  0.162014,  25811922,  0,
1,  49,  24,  10,  0.491837,  0.160987,  25917354,  0,
1,  50,  25,  10,  0.48299,  0.151329,  26705275,  0,
1,  50,  25,  10,  0.479728,  0.150167,  26665512,  0,
2,  2,  2,  10,  0.354893,  0.354893,  1502174,  0,
2,  2,  2,  10,  0.352739,  0.352739,  1514476,  0,
2,  3,  3,  10,  0.523715,  0.523715,  1986240,  0,
2,  3,  3,  10,  0.526006,  0.526006,  1974525,  0,
2,  4,  4,  10,  0.472091,  0.472091,  2348872,  0,
2,  4,  4,  10,  0.472193,  0.472193,  2348280,  0,
